SEGMENTID,the_geom,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
136831,POINT (-73.97058930055127 40.627877134227404),0,,1,11696,6,3170485,3,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,2,NYPD,,5164094,LUBAVITCHER HS
106224,POINT (-73.96134627535203 40.788804122715625),444,X,1,1002187,10,1083818,1,08/31/2010 12:00:00 AM +0000,04/30/2016 12:00:00 AM +0000,4,OTHER,11419025,5170601,CENTRAL PARK RESERVOIR PUMP HOUSE N
70990,POINT (-73.93738154263951 40.85276415910336),0,,2,5849,2,1076762,1,05/14/2009 12:00:00 AM +0000,05/09/2016 12:00:00 AM +0000,9,EMS,,1057648,FT TRYON JEWSH CTR
9000721,POINT (-73.97769973905096 40.723070225397464),0,,1,7239,1,1004493,1,05/14/2009 12:00:00 AM +0000,05/09/2016 12:00:00 AM +0000,9,EMS,,1005499,EMANUEL PRESBY CHURCH
33995,POINT (-73.98760061119275 40.770379826466474),0,N,2,1002624,2,0,1,09/16/2010 12:00:00 AM +0000,05/09/2016 12:00:00 AM +0000,13,OTHER,10102501,0,JOHN JAY SQUARE
20253,POINT (-73.98808018583435 40.61471141789144),0,,2,4919,2,3135042,3,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,5,DoITT,,3176800,BUILDING BLOCKS DAYCARE
33960,POINT (-73.98729976004289 40.75808627146869),0,,2,5900,3,1080842,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023395,SHUBERT THTR
33960,POINT (-73.98765508915673 40.75822334042328),0,,2,5823,3,1024713,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023393,BROADHURST THTR
9001399,POINT (-73.91820022799922 40.82234012480104),202,G,1,8493,3,0,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,NYCHA,24242501,0,JACKSON PROJECTS
34198,POINT (-73.98341806368649 40.75814087840394),0,,2,13929,4,1022666,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,7,NYPD,,1023106,BROADWAY AT TIMES SQUARE HOTEL
152039,POINT (-74.06799762120708 40.58826996389505),0,,1,3434,10,0,5,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,4,EMS,,0,SOUTH BEACH BLLFLD
33960,POINT (-73.98792763379835 40.75834668076957),0,,2,5780,3,1024712,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023392,MAJESTIC THEATRE
111738,POINT (-73.88580504517192 40.84600442872518),0,,2,5172,2,2012955,2,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,5,DoITT,,5184925,TWIN PARKS CHILD CARE CENTER
127609,POINT (-73.97327131954692 40.74995911016114),0,,2,2762,2,1037546,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,7,EMS,,1031517,WPIX TV 10FL
20253,POINT (-73.98764946798083 40.61457493052439),0,,1,4430,2,3135073,3,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,5,DoITT,,3176833,ANGEL STAR DAY CARE CENTER
34187,POINT (-73.98325280950577 40.75716200875046),0,,2,2613,4,1022641,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,7,NYPD,,1023077,ST JAMES HOTEL
16156,POINT (-74.08738894021339 40.63414629229833),0,,1,4898,4,5002694,5,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,5,NYPD,,5003544,VERRAZANO NURSG HM
9004521,POINT (-73.89631524849001 40.85667342461014),344,X,1,5096,2,2092394,2,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,5,DoITT,27004002,2024061,TWIN PARKS W HSE CHILDREN'S CTR
33962,POINT (-73.98800110474554 40.75874645817563),0,,1,5788,3,1024717,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023403,GOLDEN THTR
159196,POINT (-73.95001051641891 40.807305464422974),0,,1,15450,1,1058563,1,05/14/2009 12:00:00 AM +0000,02/15/2012 12:00:00 AM +0000,9,EMS,,1049132,CHRISTIAN PARISH FOR SPRITUAL RENEWAL
33962,POINT (-73.9874398482642 40.758531472844496),0,,1,5895,3,1024715,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023401,GERALD SCHOENFELD THEATRE
101183,POINT (-73.75576693504213 40.74809407838536),0,,1,2806,3,4163156,4,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,8,DoITT,,178850,OAKLAND GARDENS POST OFFICE
184506,POINT (-73.9444406030124 40.835980101130374),0,,2,2453,6,1063362,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,5,EMS,,1055927,RIO APT HOTEL
99576,POINT (-73.78375912918287 40.845674270698616),0,,1,8870,7,2096497,2,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,8,EMS,,2094822,DEP CITY ISLAND
67838,POINT (-73.9186219380896 40.7464388904828),0,,,14797,2,4001738,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,2293,HOLY MOUNTAIN NURSERY #4
9008404,POINT (-73.92003760649524 40.82353476644476),0,,,15581,2,2093926,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,NYPD,,2004597,CONCOURSE VILLAGE
33962,POINT (-73.98705164517882 40.7584149978567),0,,1,5460,3,1080841,1,05/14/2009 12:00:00 AM +0000,05/10/2016 12:00:00 AM +0000,3,NYPD,,1023394,BOOTH THEATRE
106115,POINT (-73.98276853350222 40.76840988539541),1760,N,1,2663,1,1026318,1,05/14/2009 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,7,NYPD,13259801,1024381,AOL TIME WARNER CENTER
145942,POINT (-73.73708746367733 40.71344838427401),0,,,15463,2,4239325,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,266490,ALPHA-FUNDAMENTAL PRE-SCHOOL
55146,POINT (-73.81339405800364 40.675176140477255),0,,,15464,2,4254663,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,282077,EASY LEARNING PRE-SCHOOL
46539,POINT (-73.89924177135553 40.65001242707501),0,,1,4728,2,3229152,3,05/14/2009 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,5,DoITT,,3286385,JOHN F KENNEDY EARLY CHILDHOOD DEVELOPMENT CENTER
150238,POINT (-73.82157139144735 40.727391929005826),0,,1,15652,2,4144021,4,05/14/2009 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,5,DoITT,,158188,POSITIVE BEGINNINGS PRESCHOOL MAIN STREET
38773,POINT (-73.94695855274354 40.81873436064834),0,,1,4230,1,1060904,1,05/14/2009 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,9,NYPD,,1052622,ST MARKS METH CHUR
46539,POINT (-73.89934015059386 40.649935355687674),0,,1,16481,3,3229152,3,05/14/2009 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,5,DoITT,,3286385,ABE STARK SENIOR CENTER
28502,POINT (-73.95682499474617 40.65724194888937),0,,2,1030649,1,3115676,3,12/13/2017 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,9,OTHER,,3154014,CHURCH OF THE EVANGEL
111254,POINT (-73.92960538442753 40.85836665463581),0,,2,1030729,1,1064065,1,01/05/2018 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,9,OTHER,,1057086,ROCKY MT BAPTIST CHURCH
48063,POINT (-73.88147328786881 40.68552083301146),0,,2,1030730,1,3086479,3,01/05/2018 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,9,OTHER,,3116959,WORSHIP CENTER IGLESIA CRISTIANA
106115,POINT (-73.98271076999542 40.76846382033788),1760,G,1,1009346,1,1026318,1,11/25/2011 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,7,OTHER,10005401,1024381,THE SHOP
24764,POINT (-73.97917828095268 40.57400956726022),0,N,2,14431,2,3347224,3,05/14/2009 12:00:00 AM +0000,01/05/2018 12:00:00 AM +0000,4,DCP,39409001,0,WONDER WHEEL
23933,POINT (-73.99519446573782 40.712384715823134),0,,1,1027728,1,1003335,1,05/04/2016 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,9,OTHER,,1003858,CHINESE BAPTIST CONSRVTIV
145657,POINT (-73.82497454947823 40.86739535330367),0,,2,13959,3,2094224,2,05/14/2009 12:00:00 AM +0000,01/08/2018 12:00:00 AM +0000,3,NYPD,,5142494,AMC BAY PLAZA CINEMA 13
34232,POINT (-73.98315190958567 40.76754282153992),0,,1,1027729,4,1026055,1,05/04/2016 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,7,OTHER,,5164752,6 COLUMBUS HOTEL
67802,POINT (-73.92411615786355 40.76939603312375),0,,,15490,3,4006862,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,9458,JASA - ASTORIA
49436,POINT (-73.87980907169819 40.71249880726906),0,,2,1027730,2,4312146,4,05/04/2016 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,5,OTHER,,99227,POSITIVE BEGINNINGS PRESCHOOL METROPOLITAN AV
150238,POINT (-73.82165978835526 40.7273629983453),0,,1,1027731,2,4144021,4,05/04/2016 12:00:00 AM +0000,05/04/2016 12:00:00 AM +0000,7,OTHER,,158188,LANAS GYMNASTICS CLUB
145666,POINT (-73.82598705958166 40.86895830877985),0,N,2,17079,1,2128425,2,05/14/2009 12:00:00 AM +0000,01/08/2018 12:00:00 AM +0000,7,NYPD,20079701,5158870,BAY PLAZA SHOPPING CENTR
195664,POINT (-73.92308792500761 40.84052336592642),0,N,1,1424,1,0,2,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,21324001,0,CPL I A FISCHER PARK
149478,POINT (-73.80553286958367 40.732031908953914),0,,,15499,2,4455458,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,161277,SECOND HOUSING NURSERY
236249,POINT (-74.0160777390632 40.70526389903376),0,,2,1010024,3,1082634,1,01/13/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,1000260,WILD CAT CHARTER
265098,POINT (-73.939269215708 40.692214962188075),0,N,1,1497,12,0,3,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,30018101,0,KOSCIUSKO STREET GARDEN
76580,POINT (-73.87647936600655 40.74825904145535),0,N,1,9,1,0,4,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,41358501,0,TRIANGLE 90
36266,POINT (-73.96626608259335 40.7591363886425),0,,1,10565,1,1088892,1,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,2,DOE,,1031900,PS 59 BEEKMAN HILL INTERNATIONAL SCHOOL
17050,POINT (-74.02826522622867 40.61867043398958),0,,,4456,2,3154776,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3199703,BUILDING BLOCKS DC
65871,POINT (-73.94185209461403 40.72186754242093),0,N,1,17528,1,0,3,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,31217001,0,FIDELITY TRIANGLE
194027,POINT (-74.16349999180431 40.620354294185034),0,,1,17204,7,5151982,5,05/14/2009 12:00:00 AM +0000,07/06/2012 12:00:00 AM +0000,4,DoITT,,9116284,GRANITEVILLE FIELD HOUSE
71620,POINT (-73.92155706217414 40.834667484784255),0,,,5269,2,2002995,2,05/14/2009 12:00:00 AM +0000,07/06/2012 12:00:00 AM +0000,5,DoITT,,0,VOLUNTEERS OF AMERICA
39027,POINT (-73.94546171123166 40.82860937182777),0,,1,1010044,12,1062155,1,01/17/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5128853,NEW HEIGHTS ACADEMY CHARTER SCHOOL
190902,POINT (-73.9696858743619 40.749313080259206),0,N,1,252,1,0,1,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,11220001,0,RALPH BUNCHE PARK
9007986,POINT (-73.98246048817282 40.699330192291555),154,X,2,6414,3,3325920,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34023504,3000437,FARRAGUT PROJECTS BUILDING 3
164448,POINT (-73.98252848116147 40.73268546069339),0,,1,12976,6,1020419,1,05/14/2009 12:00:00 AM +0000,11/19/2013 12:00:00 AM +0000,5,NYPD,,1022424,STUYVESANT YOUTH CTR
73949,POINT (-73.89887008298838 40.72517377804084),0,N,2,284,1,0,4,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,41466001,0,WHITEFISH TRIANGLE
255685,POINT (-73.89972497504583 40.88611098771734),0,,2,887,1,0,2,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,DPR,,0,VAN CORTLAND'S TAIL
33133,POINT (-73.98487360208163 40.734293624480216),0,,2,17389,1,1019538,1,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,9,NYPD,,0,ST GEORGE EPISC CH
36260,POINT (-73.96639371372521 40.75919886770445),0,N,1,9952,3,1088892,1,05/14/2009 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,2,DOE,10012701,1031900,ART AND DESIGN H S
255681,POINT (-73.89975548011374 40.88650994919375),0,,1,1002276,4,0,2,09/07/2010 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,13,OTHER,,0,QUILL CORNER
2177,POINT (-74.1970296902278 40.54610760843755),0,,,16131,2,5079650,5,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,5102964,THE PLAYGROUP EXPERINCE
36104,POINT (-73.96947260826103 40.74957535108588),0,,1,1002290,2,0,1,07/10/2017 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,13,OTHER,,0,SCHARANSKY STEPS
190860,POINT (-73.96911999084257 40.74940175447054),0,,2,1002494,1,0,1,09/03/2010 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,8,OTHER,,0,UNITED NATIONS POLICE BOOTH
162442,POINT (-74.00099279860834 40.69128466469565),0,X,2,1002608,7,3397716,3,09/16/2010 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,6,OTHER,31156511,5182846,PIER 7 PACIFIC ST
192281,POINT (-74.00104013651786 40.691154484241345),0,X,2,1023564,12,3397716,3,12/03/2013 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,6,OTHER,31156516,5182846,PA OF NY PIER 7 CARGO SHED
62087,POINT (-73.7559499319262 40.61111245367532),0,,,8765,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,MOTTS BASIN BUOY 7
166196,POINT (-73.94525409298942 40.797359079626276),333,X,1,6256,3,1080641,1,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,13220509,1040465,TAFT PROJECTS BUILDING 8
162329,POINT (-74.0141021509829 40.710551477771894),3683,X,1,1025431,12,1089707,1,10/29/2014 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,6,OTHER,14560111,0,WTC VEHICLE SECURITY CENTER
45950,POINT (-73.90698922142462 40.61673284297613),0,,,13023,2,3326816,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,NYPD,,3296653,MULLERS BOAT WORKS
62013,POINT (-73.73323143515528 40.60173850611525),0,,,8769,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,BANNISTER CREEK ENTRANCE BUOY 4
162329,POINT (-74.01376130105419 40.71040475044716),3683,X,1,1025432,1,1089707,1,10/29/2014 12:00:00 AM +0000,07/10/2017 12:00:00 AM +0000,4,OTHER,14560112,0,LIBERTY PARK
144952,POINT (-74.08658434757555 40.67446455479418),0,,,13027,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,BAYONNE TERMINAL NORTH BASIN BUOY C
194816,POINT (-74.03152902668191 40.70938021060767),0,,,13030,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,MORRIS CANAL ENTRANCE BUOY 1
153796,POINT (-73.88214087629373 40.76708496749592),0,,,3086,4,4023533,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,EMS,,27286,EL CAPITAN MOTEL
156182,POINT (-73.74043726951233 40.635322196143385),0,,,3093,4,4292125,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,EMS,,324435,BERTRAMS MILL HTL
85320,POINT (-73.85989173934705 40.8233841449842),0,,1,1009704,2,2103869,2,12/28/2011 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5128410,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP
90592,POINT (-73.80720667967053 40.71614294862201),0,,,3098,4,4148527,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,EMS,,163065,PAR-CENTRAL MTR IN
75853,POINT (-73.8973488986975 40.7674054004096),0,,,3105,4,4021796,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,EMS,,25855,GRAND CENTRAL MOTOR HOTEL
270732,POINT (-73.91241968910616 40.8716016166915),0,N,2,1009724,10,1064704,1,12/28/2011 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10026001,5129164,INTERMEDIATE SCHOOL 278
94363,POINT (-73.827606911789 40.83178387332779),0,,2,1009744,3,2079386,2,01/09/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2090866,HOSPITAL SCHOOLS
105768,POINT (-74.02043804276283 40.690830566068314),0,,2,1009745,3,1086340,1,01/09/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,1000073,THE URBAN ASSEMBLY NEW YORK HARBOR SCHOOL
34390,POINT (-73.98520638780211 40.774560115795076),0,,1,1009784,3,1030343,1,01/10/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,1027112,HIGH SCHOOL FOR LAW ADVOCACY AND COMMUNITY JUSTICE
34390,POINT (-73.98517572154292 40.774606697177255),0,,1,1009785,3,1030343,1,01/10/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,1027112,HIGH SCHOOL OF ARTS AND TECHNOLOGY
281170,POINT (-73.98113193660663 40.746454995862365),0,,1,1009824,3,1087537,1,01/10/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5128569,MANHATTAN ACADEMY FOR ARTS & LANGUAGE
281170,POINT (-73.98105436776792 40.74649781053001),0,,1,1009825,3,1087537,1,01/10/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5128569,MURRAY HILL ACADEMY
281170,POINT (-73.98109785349165 40.746478007200054),0,,1,1009826,3,1087537,1,01/10/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5128569,UNITY CENTER FOR URBAN TECHNOLOGIES
166477,POINT (-73.95137494582512 40.8021328467339),0,N,2,1009884,1,1074346,1,01/11/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10028201,5128689,M 702
166494,POINT (-73.94838125268812 40.80623595954212),0,,1,1009944,13,1057683,1,01/12/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,1048039,HANS CHRISTIAN ANDERSEN COMPLEX
33060,POINT (-73.98586203714545 40.72048957037754),0,N,2,1009984,3,1004323,1,01/12/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10014301,5128771,M 509
33060,POINT (-73.98596836769487 40.720513697694585),0,N,2,1009986,3,1004323,1,01/12/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10029401,5128771,LOWER EAST SIDE PREPARATORY HIGH SCHOOL
178897,POINT (-73.81719394257455 40.715482923386084),0,,,5556,2,4143650,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,157769,IRA'S PARKWAY DAY CARE PRE-SCHOOL
34229,POINT (-73.98104648540881 40.764657395898766),0,,1,2729,4,1024878,1,05/14/2009 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,7,EMS,,1023653,PARK CENTRAL HOTEL
297772,POINT (-73.99906277465595 40.69476656181208),3960,X,2,1008809,10,0,3,10/17/2011 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,4,OTHER,31382018,3002990,BK BR PARK M&O BUILDING
111568,POINT (-73.90970372683573 40.84145227867256),0,,1,1028296,2,2007843,2,08/10/2016 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,5,OTHER,,2014423,EDEN CHRISTIAN ACADEMY
220852,POINT (-74.00117203696689 40.748539568560865),115,G,1,7890,3,0,1,05/14/2009 12:00:00 AM +0000,02/05/2013 12:00:00 AM +0000,1,NYCHA,11495501,0,CHELSEA PROJECTS
9008180,POINT (-73.97810238930909 40.71621207469074),66,X,1,7193,3,1083421,1,05/14/2009 12:00:00 AM +0000,02/04/2013 12:00:00 AM +0000,1,DCP,11265207,5143788,BARUCH PROJECTS BUILDING 6
35974,POINT (-73.97264310193718 40.75482624151957),0,,2,1028297,4,1036218,1,08/10/2016 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,7,OTHER,,1063051,MARRIOTT RESIDENCE INN MIDTOWN EAST
47953,POINT (-73.88134923459798 40.66535979759797),0,,1,321,12,0,3,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,4,DPR,,0,FAMILY COMMUNITY GARDEN
9006331,POINT (-73.93531783320847 40.81135904036198),218,,,4845,3,1081120,1,05/14/2009 12:00:00 AM +0000,02/15/2013 12:00:00 AM +0000,5,DoITT,,1044375,LINCOLN SENIOR CENTER
107730,POINT (-73.98542726709776 40.71203755099302),209,X,1,6214,3,1083386,1,05/14/2009 12:00:00 AM +0000,02/13/2013 12:00:00 AM +0000,1,DCP,14485009,1003635,LA GUARDIA PROJECTS BLDG 8
18691,POINT (-74.0011707458768 40.593571436433365),0,,1,6612,2,3345609,3,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,7,NYPD,,3217159,TOYS R US BAY PKWY
164786,POINT (-73.9813942153652 40.747830537658324),0,,2,16106,2,1017107,1,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,9,NYPD,,1020199,METROPOLITAN SYNAGOGUE NY
166801,POINT (-73.93498243924303 40.578228885610486),408,X,2,9342,7,3326937,3,05/14/2009 12:00:00 AM +0000,03/27/2012 12:00:00 AM +0000,2,DCP,35405903,0,KINGSBORO PERFORMING ARTS CENTER
293229,POINT (-74.2532188246728 40.50312875190728),1500,X,2,3419,4,5087656,5,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,3,EMS,51124502,5117633,C BILLOPP HOUSE
33090,POINT (-73.98197402237729 40.721668397402226),0,N,1,1467,1,0,1,05/14/2009 12:00:00 AM +0000,04/30/2013 12:00:00 AM +0000,4,DPR,10009101,0,PEACH TREE GARDEN
99373,POINT (-73.76936355462324 40.77838104874417),0,,2,1028298,1,4589961,4,08/10/2016 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,9,OTHER,,0,GRACE KOREAN PRESBYTERIAN CHURCH
169728,POINT (-73.83725476469307 40.601164066517214),0,,,8610,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,THE RAUNT CHANNEL BUOY 6
150387,POINT (-73.81782830729652 40.5926072608069),0,,,8612,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,LONG BAR BUOY L
54019,POINT (-73.80850893488855 40.597265736323386),0,,,8614,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,BEACH CHANNEL BUOY 12
224117,POINT (-73.83152071842844 40.752466886814986),0,,2,1028299,3,4540147,4,08/10/2016 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,5,OTHER,,5173445,ALL COMMUNITY ADULT DAY CENTER
70672,POINT (-73.94058664480076 40.83423449047812),0,,2,4785,3,1062531,1,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,5,DoITT,,1060360,COTHOA LUNCHEON CLUB SENIOR CENTER
169870,POINT (-73.80883843675414 40.61776694037707),0,,,8618,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,WINHOLE CHANNEL BUOY 5
43844,POINT (-73.90778848134703 40.66461326920961),101,X,2,6787,3,3326520,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,32348322,3109142,BROWNSVILLE PROJECTS BLDG 19
37834,POINT (-73.9509541285609 40.79381101257221),0,,2,1028300,3,1051513,1,08/10/2016 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,10,OTHER,,1040305,CENTRAL PARK DIALYSIS CENTER
299887,POINT (-73.9366595470525 40.7685912347799),0,N,1,6670,1,0,4,05/14/2009 12:00:00 AM +0000,08/10/2016 12:00:00 AM +0000,4,DPR,41518501,0,SOCRATES SCULPTURE PARK
35198,POINT (-73.95429539685631 40.74045835209389),0,,2,6651,2,4000208,4,05/14/2009 12:00:00 AM +0000,08/12/2016 12:00:00 AM +0000,7,NYPD,,331,SHELTER EXPRESS
88872,POINT (-73.8679554716049 40.90048495173063),0,,1,5997,2,2019288,2,05/14/2009 12:00:00 AM +0000,08/12/2016 12:00:00 AM +0000,3,DoITT,,2031858,WOODLAWN HEIGHTS LIBRARY
33145,POINT (-73.98531739799851 40.73708415298575),0,,2,7100,2,1017930,1,05/14/2009 12:00:00 AM +0000,08/12/2016 12:00:00 AM +0000,5,DoITT,,1020588,BROTHERHOOD SYNAGOGUE NURSERY SCHOOL
98368,POINT (-73.76621424388365 40.760512863821205),0,,2,12997,4,4157450,4,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,7,EMS,,172630,ANCHOR MOTOR INN HOTL
4101,POINT (-74.18360583412907 40.56564801126027),0,,2,16286,6,5077603,5,05/14/2009 12:00:00 AM +0000,08/12/2016 12:00:00 AM +0000,9,NYPD,,5100277,JEWISH COMMUNITY CTR ARTHUR
24086,POINT (-73.99009401629822 40.70432812461754),3960,,1,1374,1,0,3,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,4,DoITT,,0,MAIN STREET LAWN
70672,POINT (-73.94046791934775 40.834160274951905),0,,2,3567,1,1062531,1,05/14/2009 12:00:00 AM +0000,01/22/2018 12:00:00 AM +0000,9,EMS,,1054721,AME ZION CHURCH ON THE HI
80152,POINT (-73.89076458478362 40.8587235689138),0,,1,2500,3,2088342,2,05/14/2009 12:00:00 AM +0000,08/12/2016 12:00:00 AM +0000,8,DoITT,,2104179,FORDHAM POST OFFICE
